symbol,company_name,yahoo_ticker,industry,sector,trailing_pe,forward_pe,peg_ratio,price_to_book,debt_to_equity,return_on_equity,return_on_assets,profit_margins,market_cap,promoter_holding_proxy_pct,industry_median_pe,company_news_sentiment,ceo_commentary_sentiment,pe_assessment,score,reason_summary,return_potential_flag
GANESHHOU,GANESH HOUSING LIMITED,GANESHHOU.NS,Real Estate - Development,Real Estate,14.164186,,,2.6851006,3.485,,,0.62872005,59492519936.0,83.565,27.3584965,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
GULFOILLUB,Gulf Oil Lubricants India Limited,GULFOILLUB.NS,Specialty Chemicals,Basic Materials,15.3837385,11.836109,,3.231567,29.566,,,0.08882,53371838464.0,69.499,24.245389000000003,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
CRAMC,Canara Robeco Asset Management Company Limited,CRAMC.NS,Asset Management,Financial Services,25.32747,20.794542,,7.6185718,2.748,,,0.45194998,51669057536.0,75.0,25.716920000000002,,,fair_vs_industry,6,PE acceptable; Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
BAJAJCON,Bajaj Consumer Care Limited,BAJAJCON.NS,Household & Personal Products,Consumer Defensive,32.903778,24.95114,,8.125424,2.789,,,0.14475,50026815488.0,44.002998,49.009617,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Healthy margins; Manageable debt; Moderate insider/promoter proxy,Watchlist
DHANUKA,Dhanuka Agritech Limited,DHANUKA.NS,Agricultural Inputs,Basic Materials,6.9929667,15.611528,,3.1940773,2.063,,,0.13392,49302159360.0,70.075995,16.505262,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
GHCL,GHCL Limited,GHCL.NS,Chemicals,Basic Materials,9.345618,7.553191,,1.3068801,2.663,,,0.16598,45691273216.0,38.377997,23.193705,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Healthy margins; Manageable debt; Moderate insider/promoter proxy,Watchlist
CRIZAC,Crizac Limited,CRIZAC.NS,Education & Training Services,Consumer Defensive,21.552824,16.49129,,6.9082785,0.014,,,0.19371,41409605632.0,79.940003,21.552824,,,fair_vs_industry,6,PE acceptable; Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
DBCORP,D.B.Corp Limited,DBCORP.NS,Publishing,Communication Services,12.565025,11.073763,,1.7574618,12.612,,,0.13826999,40469925888.0,74.507004,12.565025,,,fair_vs_industry,6,PE acceptable; Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ASHOKA,Ashoka Buildcon Limited,ASHOKA.NS,Engineering & Construction,Industrials,1.4129919,12.337558,,0.9530638,44.43,,,0.34372002,40139587584.0,54.486999999999995,19.837837,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
EMUDHRA,eMudhra Limited,EMUDHRA.NS,Software - Application,Technology,37.596775,26.044695,,4.691085,2.019,,,0.15681,38226006016.0,69.462997,37.596775,,,fair_vs_industry,6,PE acceptable; Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
GREAVESCOT,Greaves Cotton Limited,GREAVESCOT.NS,Specialty Industrial Machinery,Industrials,34.982685,18.577011,,2.7283163,12.328,,,0.03334,37642874880.0,56.643003,41.679718,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
HEIDELBERG,HeidelbergCement India Limited,HEIDELBERG.NS,Building Materials,Basic Materials,26.671545,19.548534,,2.8384295,5.868,,,0.06064,37257293824.0,70.822996,32.78429,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
CIGNITITEC,Cigniti Technologies Limited,CIGNITITEC.NS,Information Technology Services,Technology,12.076853,,,3.2222002,1.799,,,0.13656999,36361986048.0,63.038000000000004,23.156301499999998,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
BALAMINES,Balaji Amines Limited,BALAMINES.NS,Specialty Chemicals,Basic Materials,24.510466,16.831532,,1.8741837,1.53,,,0.104169995,35284688896.0,67.62700000000001,24.245389000000003,,,fair_vs_industry,6,PE acceptable; Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ADVENZYMES,Advanced Enzyme Technologies Limited,ADVENZYMES.NS,Specialty Chemicals,Basic Materials,23.04492,20.190323,,2.3600345,2.26,,,0.21455,35027492864.0,56.93,24.245389000000003,,,fair_vs_industry,6,PE acceptable; Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
HARSHA,Harsha Engineers International Limited,HARSHA.NS,Tools & Accessories,Industrials,32.797928,19.884815,,2.632199,24.121,,,0.06919,34617786368.0,76.976997,36.4794905,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
AARTIDRUGS,Aarti Drugs Limited,AARTIDRUGS.NS,Drug Manufacturers - Specialty & Generic,Healthcare,16.838533,15.072873,,2.5068004,39.05,,,0.08033,33996328960.0,61.234003,27.370273500000003,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
FLAIR,Flair Writing Industries Limited,FLAIR.NS,Business Equipment & Supplies,Industrials,24.636435,18.905996,,3.0797954,5.464,,,0.110039994,33210083328.0,83.014,24.636435,,,fair_vs_industry,6,PE acceptable; Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
HERITGFOOD,Heritage Foods Limited,HERITGFOOD.NS,Packaged Foods,Consumer Defensive,19.30595,13.072249,,3.0327437,21.029,,,0.03711,31675193344.0,54.228,30.943987,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
BALMLAWRIE,Balmer Lawrie & Company Limited,BALMLAWRIE.NS,Conglomerates,Industrials,11.543825,,,1.5861838,12.098,,,0.10353,30902994944.0,63.049,35.581356,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
BOROLTD,Borosil Limited,BOROLTD.NS,"Furnishings, Fixtures & Appliances",Consumer Cyclical,40.80414,31.44172,,3.5814614,9.413,,,0.06364,30642919424.0,67.805,58.81542,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
AUTOAXLES,Automotive Axles Limited,AUTOAXLES.NS,Auto Parts,Consumer Cyclical,19.569632,17.090372,,3.038311,1.472,,,0.07545,30596784128.0,71.30499999999999,31.902037999999997,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
DDEVPLSTIK,Ddev Plastiks Industries Limited,DDEVPLSTIK.NS,Specialty Chemicals,Basic Materials,14.597194,11.144841,,3.1748097,5.001,,,0.06814,29061421056.0,81.052,24.245389000000003,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
FCL,Fineotex Chemical Limited,FCL.NS,Specialty Chemicals,Basic Materials,28.306818,22.645454,,3.6583934,0.004,,,0.16792999,28906594304.0,67.855,24.245389000000003,,,fair_vs_industry,6,PE acceptable; Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
CYIENTDLM,Cyient DLM Limited,CYIENTDLM.NS,Electronic Components,Technology,32.67961,25.343983,,2.7088146,21.401,,,0.06201,26816450560.0,56.374,52.310764999999996,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
GKENERGY,GK Energy Limited,GKENERGY.NS,Utilities - Renewable,Utilities,12.800214,,,3.1188335,54.322,,,0.11934,24299536384.0,81.829,56.118218,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ALEMBICLTD,Alembic Limited,ALEMBICLTD.NS,Real Estate - Development,Real Estate,7.451229,,,0.95219755,0.496,,,1.32675,24127219712.0,72.218,27.3584965,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
BLISSGVS,Bliss GVS Pharma Limited,BLISSGVS.NS,Drug Manufacturers - Specialty & Generic,Healthcare,21.931236,,,2.082513,4.493,,,0.12567,23634345984.0,62.37200000000001,27.370273500000003,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ARKADE,Arkade Developers Limited,ARKADE.NS,Real Estate - Development,Real Estate,14.96217,,,2.305495,18.386,,,0.19715999,22028988416.0,82.206,27.3584965,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
CAPACITE,Capacit'e Infraprojects Limited,CAPACITE.NS,Engineering & Construction,Industrials,10.539042,7.2450213,,1.125649,23.09,,,0.07642,21335007232.0,49.986999999999995,19.837837,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
FILATEX,Filatex India Limited,FILATEX.NS,Textile Manufacturing,Consumer Cyclical,11.243961,3.5026336,,1.469103,9.979,,,0.043309998,20670916608.0,71.696997,16.26372,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
EIHAHOTELS,EIH Associated Hotels Limited,EIHAHOTELS.NS,Lodging,Consumer Cyclical,21.502228,,,3.969308,0.787,,,0.24168,20584280064.0,76.518995,29.1856325,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ADOR,Ador Welding Limited,ADOR.NS,Specialty Industrial Machinery,Industrials,28.571049,15.954276,,3.8225045,0.4,,,0.05824,18824626176.0,58.272,41.679718,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
GNA,GNA Axles Limited,GNA.NS,Auto Parts,Consumer Cyclical,16.075413,14.308218,,1.9039198,24.247,,,0.0785,17936488448.0,79.274005,31.902037999999997,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
DOLLAR,Dollar Industries Limited,DOLLAR.NS,Apparel Manufacturing,Consumer Cyclical,16.418846,12.719409,,1.9089142,37.489,,,0.05756,17097074688.0,74.480003,20.209423,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
EMSLIMITED,EMS Limited,EMSLIMITED.NS,Engineering & Construction,Industrials,13.003385,,,1.6397115,15.798,,,0.14693,17083937792.0,69.702005,19.837837,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ALGOQUANT,Algoquant Fintech Limited,ALGOQUANT.NS,Capital Markets,Financial Services,6.740999,,,14.851586,23.755,,,0.84235,16314814464.0,78.523004,19.719402,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ASIANTILES,Asian Granito India Limited,ASIANTILES.NS,Building Products & Equipment,Industrials,16.821686,3.703448,,1.1228347,20.089,,,0.045560002,16224111616.0,64.703006,38.7133405,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
DEN,Den Networks Limited,DEN.NS,Entertainment,Communication Services,7.155779,-27.12381,,0.3648382,0.575,,,0.19307,13578293248.0,74.971,19.0199115,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
EKC,Everest Kanto Cylinder Limited,EKC.NS,Specialty Industrial Machinery,Industrials,11.599607,7.4339623,,1.0289087,15.317,,,0.07446,13281196032.0,67.565,41.679718,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
ALLDIGI,Alldigi Tech Limited,ALLDIGI.NS,Specialty Business Services,Industrials,17.889051,,,5.2501187,33.037,,,0.123100005,12997530624.0,76.095,25.92695,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
GOCLCORP,GOCL Corporation Limited,GOCLCORP.NS,Specialty Chemicals,Basic Materials,5.012798,,,0.4512464,5.952,,,2.67166,12642905088.0,73.621005,24.245389000000003,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
BHARATWIRE,Bharat Wire Ropes Limited,BHARATWIRE.NS,Steel,Basic Materials,16.002686,,,1.5784082,13.182,,,0.12344,12259506176.0,50.786995999999995,18.283176,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
BALAJITELE,Balaji Telefilms Limited,BALAJITELE.NS,Entertainment,Communication Services,16.419674,,,1.8654548,3.918,,,0.25639,12208460800.0,71.372,19.0199115,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ARIHANTSUP,Arihant Superstructures Limited,ARIHANTSUP.NS,Real Estate - Development,Real Estate,26.24874,,,5.237932,197.85,0.16219999,0.05173,0.1144,11291524096.0,78.580004,27.3584965,,,fair_vs_industry,6,PE acceptable; High ROE; Healthy margins; High insider/promoter proxy,Watchlist
GANDHITUBE,Gandhi Special Tubes Limited,GANDHITUBE.NS,Metal Fabrication,Industrials,15.221898,,,3.7628872,0.04,,,0.37759,10834702336.0,76.725996,21.357180999999997,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
CONTROLPR,Control Print Limited,CONTROLPR.NS,Business Equipment & Supplies,Industrials,10.88126,,,2.398409,1.652,,,0.21332,10783936512.0,59.28099999999999,24.636435,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
GPTHEALTH,GPT Healthcare Limited,GPTHEALTH.NS,Medical Care Facilities,Healthcare,25.724697,16.503897,,4.1159515,38.278,,,0.09059,10427527168.0,66.77199999999999,66.533319,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
DIFFNKG,Diffusion Engineers Limited,DIFFNKG.NS,Specialty Industrial Machinery,Industrials,21.595257,,,2.6557395,5.714,,,0.12887,10142151680.0,75.337,41.679718,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
5PAISA,5Paisa Capital Limited,5PAISA.NS,Capital Markets,Financial Services,23.315334,20.893549,,1.6126783,46.389,,,0.15349,10120907776.0,64.777,19.719402,,,fair_vs_industry,6,PE acceptable; Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
GALAPREC,Gala Precision Engineering Limited,GALAPREC.NS,Specialty Industrial Machinery,Industrials,30.29868,,,3.6424427,8.821,,,0.11266,9996167168.0,72.256,41.679718,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
CREST,Crest Ventures Limited,CREST.NS,Financial Conglomerates,Financial Services,20.322388,,,0.7594231,15.576,,,0.27163,9598182400.0,72.53500000000001,25.96762,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
CCCL,Consolidated Construction Consortium Limited,CCCL.NS,Engineering & Construction,Industrials,5.544025,,,2.852289,0.108,,,0.57913,7876368896.0,66.458,19.837837,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
AHCL,Anlon Healthcare Limited,AHCL.NS,Drug Manufacturers - Specialty & Generic,Healthcare,18.424847,,,2.3525379,26.981,,,0.20385,6385089536.0,92.906,27.370273500000003,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
GANESHBE,Ganesh Benzoplast Limited,GANESHBE.NS,Specialty Chemicals,Basic Materials,13.53211,,,1.0983146,8.888,,,0.11216,6376799744.0,53.498000000000005,24.245389000000003,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
CHEVIOT,Cheviot Company Limited,CHEVIOT.NS,Textile Manufacturing,Consumer Cyclical,11.248181,,,0.9054321,1.473,,,0.12958999,6322661376.0,77.143997,16.26372,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ARROWGREEN,Arrow Greentech Limited,ARROWGREEN.NS,Packaging & Containers,Consumer Cyclical,12.256296,,,2.9516912,1.218,,,0.23794001,6241125376.0,69.20100000000001,19.565834000000002,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
BODALCHEM,Bodal Chemicals Limited,BODALCHEM.NS,Specialty Chemicals,Basic Materials,17.14235,6.784507,,0.547461,77.215,,,0.01617,6077536256.0,59.309999999999995,24.245389000000003,,,undervalued_vs_industry,6,PE favorable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
ADVANIHOTR,Advani Hotels & Resorts (India) Limited,ADVANIHOTR.NS,Lodging,Consumer Cyclical,21.592157,,,6.5555425,0.576,,,0.22561,5089663488.0,81.961,29.1856325,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
CYBERTECH,Cybertech Systems And Software Limited,CYBERTECH.NS,Information Technology Services,Technology,11.552507,,,1.9733036,2.503,,,0.13947,3801356544.0,58.501999999999995,23.156301499999998,,,undervalued_vs_industry,6,PE favorable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
GLOBECIVIL,Globe Civil Projects Limited,GLOBECIVIL.NS,Engineering & Construction,Industrials,20.379847,,,2.125389,66.902,0.26150998,0.09122,0.06353,3140025088.0,75.446,19.837837,,,fair_vs_industry,6,PE acceptable; High ROE; Manageable debt; High insider/promoter proxy,Watchlist
